Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
08/15/2021,38075,33,Renville County,ND,29.5,687,686,34.5,666,37,321,66.5,95.1,744,32,743,37.3,718,39.8,327,67.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,55081,33,Monroe County,WI,42.1,19484,19483,50.5,18648,53.9,6908,85.3,97,21273,46,21270,55.2,20124,58.2,7161,88.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,8115,33,Sedgwick County,CO,41.7,938,937,47.5,927,51.3,481,78.9,97.4,1009,44.9,1009,51.1,997,55.1,511,83.8,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,48353,33,Nolan County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,39037,33,Darke County,OH,31.7,16182,16182,37.4,15821,40.5,7326,71.9,97.6,16785,32.8,16785,38.8,16327,41.8,7397,72.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,16017,33,Bonner County,ID,33.2,15179,,,15154,41.3,7445,64.1,97.7,16864,36.9,,,16839,45.9,7897,68,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,1099,33,Monroe County,AL,28.2,5845,5844,32.5,5762,35.2,2392,54.5,91.9,8533,41.2,8530,47.4,8275,50.6,3216,73.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,12059,33,Holmes County,FL,21.8,4281,4280,25.1,4226,27,2028,51.7,98.6,5530,28.2,5526,32.5,5416,34.7,2474,63.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
08/15/2021,29197,33,Schuyler County,MO,21.4,997,997,26,985,28.5,456,50.1,90.9,1122,24.1,1122,29.3,1102,31.8,492,54.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,12043,33,Glades County,FL,24.8,3419,3419,27.1,3350,28.3,1559,40.9,98.6,4007,29,4007,31.8,3876,32.8,1611,42.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,12057,33,Hillsborough County,FL,45.1,663284,663261,52.8,630336,55,158967,74.3,98.6,831105,56.5,830938,66.2,783513,68.3,206444,96.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,46097,33,Miner County,SD,42.2,935,935,49.8,919,54.6,407,87.5,83.7,995,44.9,,0,,0,,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,40001,33,Adair County,OK,23.8,5278,5278,29,5075,31.3,1899,54,93.6,7453,33.6,7452,40.9,7061,43.6,2307,65.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,40083,33,Logan County,OK,25.3,12164,12164,29.6,11818,31.8,4142,52.6,93.6,14591,30.4,14590,35.5,14032,37.7,4692,59.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,27033,33,Cottonwood County,MN,45.2,5065,5058,53.9,4833,57.3,2045,79,94.5,5549,49.6,5536,59,5265,62.4,2150,83,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,13061,33,Clay County,GA,23.6,670,670,27,651,28.5,359,46.3,54.5,868,30.6,868,34.9,829,36.2,414,53.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,29003,33,Andrew County,MO,28.4,5032,5032,33.4,4912,36,1764,51.4,90.9,5746,32.4,5746,38.2,5541,40.6,1980,57.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,26007,33,Alpena County,MI,44.5,12629,12629,50.6,12272,53.1,5125,75.6,93.8,13379,47.1,13378,53.6,13250,57.4,5589,82.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,48399,33,Runnels County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,28115,33,Pontotoc County,MS,30.1,9687,9687,36.3,9481,40,3647,74.7,98.3,11341,35.2,11340,42.5,10924,46.1,3910,80.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,47101,33,Lewis County,TN,26.2,3218,3218,30.5,3172,33.1,1482,56.7,97.8,3766,30.7,3764,35.7,3678,38.4,1611,61.7,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,39119,33,Muskingum County,OH,39.4,34007,34007,46.3,33094,49.6,12580,80.1,97.6,34561,40.1,34561,47.1,33432,50.1,12720,81,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,47121,33,Meigs County,TN,51.2,6365,6365,58.9,6258,63,2853,99.9,97.8,7289,58.7,7288,67.4,7109,71.5,3034,99.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,27117,33,Pipestone County,MN,43.9,4005,4002,53.1,3869,57.4,1693,89.4,94.5,4316,47.3,4309,57.2,4131,61.3,1729,91.3,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,51001,33,Accomack County,VA,51.1,16523,16519,59.3,16042,62.6,6555,82.6,51.3,18855,58.3,18845,67.6,18147,70.8,6926,87.3,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,5027,33,Columbia County,AR,32.4,7599,7590,37.6,7317,39.3,2675,64.3,89.5,10087,43,10076,49.9,9551,51.3,3070,73.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,53069,33,Wahkiakum County,WA,42.3,1898,1898,47.1,1846,49.6,952,64.3,96.2,2040,45.5,2040,50.7,1972,53,984,66.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,48487,33,Wilbarger County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,42033,33,Clearfield County,PA,42.1,33342,33342,47.6,32569,50.2,12460,75,93.8,36998,46.7,36995,52.8,35982,55.4,13479,81.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,20127,33,Morris County,KS,44.8,2517,2517,52,2399,53.9,1033,75.2,93.5,2822,50.2,2822,58.3,2666,59.9,1102,80.3,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,56039,33,Teton County,WY,74.4,17466,17465,84.5,16513,85.7,3114,83.8,96.4,19592,83.5,19590,94.8,18457,95.8,3321,89.3,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,22117,33,Washington Parish,LA,28.9,13347,13347,34.2,13041,37.1,5578,65.2,96.1,16770,36.3,16767,43,16116,45.8,6242,73,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,34027,33,Morris County,NJ,65,319872,319864,74.6,301175,77.3,73772,85.3,93.1,355484,72.3,355336,82.9,333008,85.5,78879,91.2,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,20033,33,Comanche County,KS,36.9,627,627,44.1,622,48,315,72.6,93.5,716,42.1,716,50.3,701,54,337,77.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,UNK,33,Unknown County,MH,0,17976,17966,0,17941,0,1041,0,0,20706,0,20684,0,20633,0,1209,0,,,,,
08/15/2021,53041,33,Lewis County,WA,40.9,33004,33004,47.6,31820,50.1,12160,70.7,96.2,37274,46.2,37273,53.8,35761,56.3,12955,75.3,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,19107,33,Keokuk County,IA,38.8,3973,3973,45.6,3907,49.6,1707,75.6,97.5,4292,41.9,4292,49.3,4190,53.1,1784,79,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,20129,33,Morton County,KS,30.2,780,780,35.6,758,38.6,336,59.4,93.5,881,34.1,881,40.2,842,42.9,353,62.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,21031,33,Butler County,KY,35.6,4585,4585,41.9,4460,44.8,1623,66.9,93.4,5069,39.4,5069,46.3,4890,49.1,1673,69,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,21143,33,Lyon County,KY,48,3943,3943,52.6,3877,55.1,1557,72.8,93.4,4407,53.7,4407,58.8,4312,61.3,1669,78.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,40019,33,Carter County,OK,32.6,15668,15668,38.9,15193,42,5484,66.2,93.6,19859,41.3,19858,49.4,19017,52.6,6517,78.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,12086,33,Miami-Dade County,FL,63.4,1723319,1722745,73.3,1649506,76.1,383923,84.8,98.6,2149529,79.1,2148419,91.4,2025456,93.5,459744,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,48071,33,Chambers County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,38097,33,Traill County,ND,41.3,3322,3317,48.5,3178,51.2,1141,71,95.1,3712,46.2,3702,54.1,3499,56.4,1228,76.5,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,21047,33,Christian County,KY,24.8,17446,17443,30.8,16902,32.9,5804,64.6,93.4,20075,28.5,,0,,0,,0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,47013,33,Campbell County,TN,32.6,12981,12981,37.5,12742,40.1,5469,65.4,97.8,14955,37.5,14953,43.2,14576,45.9,5966,71.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,18013,33,Brown County,IN,42.7,6442,6442,47.8,6270,50.2,2695,70.3,98.6,6882,45.6,6881,51,6657,53.3,2772,72.3,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,13109,33,Evans County,GA,14.9,1586,1586,18,1510,19.3,515,29.6,54.5,1930,18.1,1930,21.8,1772,22.6,528,30.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,21201,33,Robertson County,KY,31.3,659,659,36.2,634,37.8,244,52.7,93.4,704,33.4,704,38.7,671,40,255,55.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,1095,33,Marshall County,AL,29.9,28891,28891,35.8,28289,39.1,11677,69.7,91.9,37807,39.1,37807,46.9,36445,50.3,13616,81.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,55013,33,Burnett County,WI,47.7,7349,7349,53.6,7232,56.8,3635,80.3,97,8084,52.4,8083,58.9,7840,61.6,3792,83.7,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,1041,33,Crenshaw County,AL,24.6,3393,3393,28.9,3340,31.4,1490,55.8,91.9,4448,32.3,4448,37.9,4333,40.7,1809,67.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,55063,33,La Crosse County,WI,56.7,66885,66884,64.9,63005,66.4,18503,92.8,97,71450,60.5,71443,69.3,66678,70.3,19191,96.3,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,51830,33,Williamsburg city,VA,3,456,456,3.3,451,3.4,133,5.1,51.3,543,3.6,542,3.9,534,4,148,5.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,40041,33,Delaware County,OK,27.1,11651,11651,31,11324,32.9,5460,50.5,93.6,15953,37.1,15952,42.4,15361,44.6,7021,64.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,39019,33,Carroll County,OH,35.7,9596,9596,41.1,9363,44,4194,72.1,97.6,9848,36.6,9848,42.1,9560,44.9,4226,72.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,31005,33,Arthur County,NE,14.3,66,66,17,64,18.5,39,39.4,88.8,,0,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,47167,33,Tipton County,TN,27.6,17014,17013,32.6,16485,35.3,5860,63.8,97.8,20649,33.5,20647,39.6,19795,42.4,6479,70.5,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,UNK,33,Unknown County,PR,0,77895,77885,0,74258,0,25648,0,96,88923,0,,0,,0,,0,,,,,
08/15/2021,12009,33,Brevard County,FL,49.1,295547,295542,55.5,285578,58,115270,79.1,98.6,355811,59.1,355733,66.9,341092,69.2,131240,90,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,36011,33,Cayuga County,NY,49.2,37712,37711,56.3,35695,57.9,11425,75.2,97.5,40068,52.3,40063,59.8,37784,61.3,11906,78.4,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,42077,33,Lehigh County,PA,58.4,215573,215573,68.4,203794,71.2,61014,96.6,93.8,265711,71.9,265707,84.3,249562,87.2,73122,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,50019,33,Orleans County,VT,48,12977,12977,54.8,12317,56.5,4601,73.2,73.7,14569,53.9,14569,61.5,13817,63.4,4981,79.2,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,32019,33,Lyon County,NV,31.6,18201,18201,36.8,17690,39.2,6706,55,94.9,21301,37,21301,43.1,20537,45.5,7439,61,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,38037,33,Grant County,ND,15.4,351,351,18,349,19.3,206,29.6,95.1,431,19,431,22.1,424,23.4,230,33,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
08/15/2021,13241,33,Rabun County,GA,21.6,3709,3709,24.1,3587,25.1,1788,37.1,54.5,4123,24.1,4123,26.8,3945,27.6,1851,38.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,10005,33,Sussex County,DE,54.1,126680,126673,61.6,122751,64.2,57510,85.4,96.2,145596,62.2,145575,70.7,140394,73.4,64185,95.3,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,53047,33,Okanogan County,WA,55.9,23603,23603,66.2,22825,70.4,7716,82.9,96.2,25870,61.2,25869,72.5,24855,76.7,8093,86.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,51063,33,Floyd County,VA,4.4,691,690,5,669,5.3,261,7.1,51.3,876,5.6,874,6.3,841,6.6,308,8.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
08/15/2021,25003,33,Berkshire County,MA,46.8,58420,58276,52,54345,52.2,18364,61.4,89.4,66605,53.3,66409,59.3,61536,59.1,20619,68.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,21111,33,Jefferson County,KY,53.8,412709,412689,63.1,390658,65.3,104704,82,93.4,479205,62.5,479014,73.2,449229,75.1,114215,89.4,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,19025,33,Calhoun County,IA,49.5,4786,4786,57.7,4714,62,1911,84.1,97.5,5156,53.3,5156,62.2,5050,66.4,1984,87.3,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,27003,33,Anoka County,MN,45.5,162391,161999,53.7,151828,55.8,39357,76,94.5,178490,50,177918,59,165910,61,41362,79.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,8113,33,San Miguel County,CO,69.9,5721,5711,78.4,5347,79,966,76.4,97.4,6398,78.2,,0,,0,,0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,40097,33,Mayes County,OK,31,12735,12735,36.5,12419,39.4,4905,63.2,93.6,16301,39.7,16301,46.7,15716,49.8,5850,75.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,21019,33,Boyd County,KY,33.8,15801,15800,39.2,15256,41.5,4815,51.6,93.4,20436,43.7,20435,50.7,19579,53.3,6551,70.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,53031,33,Jefferson County,WA,67.9,21865,21865,73.4,21224,74.6,10918,89.3,96.2,22947,71.2,22946,77,22217,78.1,11299,92.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,55077,33,Marquette County,WI,44.1,6864,6864,50.4,6652,52.9,3090,79.1,97,7337,47.1,7336,53.8,7069,56.2,3188,81.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,39153,33,Summit County,OH,51,276055,276053,59,262098,61.1,80476,80.4,97.6,283595,52.4,283589,60.6,267217,62.3,81269,81.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,23027,33,Waldo County,ME,58.4,23201,23200,66.1,22126,68.1,8373,90.4,96.3,25060,63.1,25059,71.4,23815,73.3,8738,94.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,23017,33,Oxford County,ME,54.6,31646,31646,61.5,30136,63.5,10809,82.6,96.3,34351,59.3,34349,66.7,32538,68.6,11538,88.1,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,42057,33,Fulton County,PA,26.9,3906,3906,30.8,3836,32.9,1806,56.5,93.8,4258,29.3,4257,33.6,4166,35.7,1907,59.6,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,29087,33,Holt County,MO,33,1452,1452,37.9,1435,40.8,687,59.5,90.9,1664,37.8,1664,43.4,1627,46.3,763,66.1,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,54099,33,Wayne County,WV,28.5,11237,11237,32.7,10923,34.7,4465,52.2,57.8,13759,34.9,13753,40,13247,42.1,5026,58.7,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,45055,33,Kershaw County,SC,42.4,28249,28202,49.8,26834,52.4,9594,77.1,93.7,33468,50.3,33382,58.9,31328,61.2,10460,84.1,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,37109,33,Lincoln County,NC,36.7,31620,31603,42.3,30507,44.9,11390,73.7,96.3,36294,42.1,36269,48.6,34638,51,12069,78.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,72081,33,Lares Municipio,PR,71.2,17293,17289,79.9,16138,81,4558,99.9,96,20184,83.1,20179,93.2,18747,94.1,5261,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,19147,33,Palo Alto County,IA,42.4,3769,3769,49.9,3677,53.9,1574,80.1,97.5,4039,45.5,4039,53.5,3919,57.4,1619,82.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,39147,33,Seneca County,OH,39.4,21755,21755,45.7,21141,48.9,8396,81.8,97.6,,0,,0,,0,,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,36107,33,Tioga County,NY,49.6,23886,23886,56.9,22657,59.2,7701,76.3,97.5,25975,53.9,25974,61.9,24563,64.2,8220,81.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,8105,33,Rio Grande County,CO,50,5633,5625,58.2,5407,61.8,2037,86.6,97.4,6166,54.7,6153,63.6,5859,67,2121,90.2,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,16075,33,Payette County,ID,23.7,5665,,,5664,31.9,2749,61.6,97.7,6263,26.1,,,6258,35.2,2928,65.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,4025,33,Yavapai County,AZ,36.4,85601,85596,40.5,83862,42.4,45592,59.6,97.5,108274,46.1,108255,51.3,105721,53.5,55545,72.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,UNK,33,Unknown County,FL,0,147187,147167,0,145874,0,39811,0,98.6,149956,0,,0,,0,,0,,,,,
08/15/2021,13223,33,Paulding County,GA,14.7,24809,24806,17.6,23190,18.6,6949,37.8,54.5,28108,16.7,28100,19.9,25541,20.4,7747,42.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,37159,33,Rowan County,NC,32.2,45785,45760,37.5,44242,40,17121,67.5,96.3,54482,38.3,54434,44.6,52176,47.1,18614,73.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,12053,33,Hernando County,FL,41.2,79875,79874,46.6,77644,49,39201,73.5,98.6,94874,48.9,94859,55.3,91374,57.6,43163,80.9,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,UNK,33,Unknown County,ME,0,31793,31791,0,31124,0,8711,0,96.3,42135,0,42125,0,41036,0,11836,0,,,,,
08/15/2021,42035,33,Clinton County,PA,35.5,13717,13716,40.7,13342,43.1,5268,71.2,93.8,15825,41,15823,47,15279,49.4,5500,74.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,26157,33,Tuscola County,MI,37.2,19447,19446,42.6,18818,45.2,7530,69.2,93.8,20458,39.2,20454,44.8,20120,48.3,8352,76.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,13049,33,Charlton County,GA,6.3,849,849,7.2,830,7.6,341,16.1,54.5,1219,9.1,1218,10.4,1145,10.5,422,20,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,16083,33,Twin Falls County,ID,33.3,28944,,,28938,45.9,10521,77.4,97.7,32599,37.5,,,32589,51.7,11298,83.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,48477,33,Washington County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,21209,33,Scott County,KY,50.3,28678,28677,60.1,26813,62.8,6414,91,93.4,33217,58.3,33214,69.7,30542,71.5,6742,95.6,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
